time_s,current_A,voltage_V,cell_temperature_C,environment_temperature_C
0,-0,3.7683796,0,0
382.010000000009,-0,3.7120244,26.58,23.9
742.010000000009,-0,3.7068164,26.07,0
982.010000000009,-0,3.7059836,25.86,23.9
1582.01000000001,-0,3.7046416,25.49,23.9
2182.01000000001,-0,3.704342,25.26,23.8
2782.01000000001,-0,3.7034796,25.15,23.9
3382.01000000001,-0,3.70326,25.05,23.7
3982.01000000001,-0,3.7029408,24.97,23.7
4582.01000000001,-0,3.702962,24.93,23.8
5182.01000000001,-0,3.7026792,24.89,23.6
5782.01000000001,-0,3.7025084,24.83,23.6
6382.01000000001,-0,3.7022092,24.82,23.7
6982.01000000001,-0,3.7025936,24.78,23.5
7582.01000000001,-0,3.7027564,24.76,23.7
8182.01000000001,-0,3.7026536,24.76,23.6
8782.01000000001,-0,3.7021268,24.74,23.6
9382.01000000001,-0,3.7018352,24.71,23.6
9982.01000000001,-0,3.7019776,24.72,23.5
10582.01,-0,3.702174,24.68,23.4
11182.01,-0,3.701758,24.67,23.7
11782.01,-0,3.7020064,24.67,23.6
12382.01,-0,3.7019984,24.65,23.5
12982.01,-0,3.702238,24.66,23.5
13582.01,-0,3.701898,24.66,23.7
14182.01,-0,3.7017536,24.65,23.5
14782.01,-0,3.701672,24.66,23.5
15382.01,-0,3.701626,24.66,23.5
15982.01,-0,3.7019544,24.65,23.5
16582.01,-0,3.7020032,24.63,23.5
17182.01,-0,3.7016052,24.64,23.6
17782.01,-0,3.7022076,24.64,23.6
18382.01,-0,3.7021508,24.61,23.5
18982.01,-0,3.701798,24.62,23.5
19582.01,-0,3.7017028,24.63,23.6
20182.01,-0,3.701492,24.6,23.4
20782.01,-0,3.701746,24.61,23.4
21382.01,-0,3.7012044,24.6,23.5
21982.01,-0,3.7017096,24.58,23.4
22582.01,-0,3.7013888,24.59,23.5
23182.01,-0,3.7016184,24.58,23.6
23782.01,-0,3.7012524,24.59,23.4
24382.01,-0,3.7011428,24.57,23.4
24982.01,-0,3.7014296,24.57,23.5
25582.01,-0,3.70105,24.56,23.4
26182.01,-0,3.7017764,24.53,23.4
26782.01,-0,3.7015228,24.55,23.6
27382.01,-0,3.7014792,24.56,23.7
27982.01,-0,3.7014216,24.54,23.6
28582.01,-0,3.7015516,24.55,23.7
29182.01,-0,3.701334,24.56,23.6
29782.01,-0,3.7017016,24.55,23.5
30382.01,-0,3.701466,24.55,23.6
30982.01,-0,3.7014528,24.54,23.6
31582.01,-0,3.70115,24.56,23.6
32182.01,-0,3.7014224,24.54,23.5
32782.01,-0,3.7010604,24.54,23.6
33382.01,-0,3.70152,24.54,23.5
33982.01,-0,3.7012928,24.54,23.3
34582.01,-0,3.701312,24.51,23.3
35182.01,-0,3.701272,24.52,23.4
35782.01,-0,3.7009596,24.52,23.4
36382.01,-0,3.7012916,24.5,23.4
36982.01,-0,3.7013504,24.5,23.5
37582.01,-0,3.7015388,24.5,23.4
38182.01,-0,3.7013564,24.5,23.4
38782.01,-0,3.7011028,24.46,23.2
39382.01,-0,3.7010932,24.44,23.3
39982.01,-0,3.7009788,24.45,23.4
40582.01,-0,3.701016,24.43,23.2
41182.01,-0,3.7011352,24.42,23.4
41782.01,-0,3.7012832,24.46,23.5
42382.01,-0,3.7013432,24.41,23.5
42982.01,-0,3.7011204,24.43,23.5
43582.01,-0,3.7011572,24.44,23.6
44182.01,-0,3.7010212,24.41,23.6
44782.01,-0,3.7012484,24.42,23.4
45382.01,-0,3.7011492,24.41,23.4
45982.01,-0,3.701098,24.39,23.2
46582.01,-0,3.7010968,24.41,23.4
47182.01,-0,3.7009188,24.41,23.4
47782.01,-0,3.7009272,24.39,23.4
48382.01,-0,3.7012192,24.41,23.3
48982.01,-0,3.701202,24.42,23.4
49582.01,-0,3.7008744,24.4,23.3
50182.01,-0,3.701174,24.39,23.3
50782.01,-0,3.7011156,24.4,23.2
51382.01,-0,3.70127,24.41,23.3
51982.01,-0,3.700946,24.46,23.5
52582.01,-0,3.7011732,24.5,23.6
53182.01,-0,3.7009636,24.52,23.7
53782.01,-0,3.7011224,24.55,23.7
54382.01,-0,3.7011652,24.56,23.6
54982.01,-0,3.7012244,24.58,23.7
55582.01,-0,3.7008692,24.6,23.6
56182.01,-0,3.7008452,24.58,23.5
56782.01,-0,3.7009224,24.61,23.7
57382.01,-0,3.70134,24.63,23.7
57982.01,-0,3.7012308,24.59,23.4
58582.01,-0,3.701044,24.61,23.5
59182.01,-0,3.7008568,24.62,23.5
59782.01,-0,3.700982,24.59,23.5
60382.01,-0,3.700876,24.61,23.5
60982.01,-0,3.7008932,24.6,23.3
61582.01,-0,3.7011604,24.61,23.5
62182.01,-0,3.7013616,24.61,23.5
62782.01,-0,3.7009908,24.61,23.5
63382.01,-0,3.7008912,24.58,23.4
63982.01,-0,3.7012056,24.6,23.5
64582.01,-0,3.7008456,24.59,23.3
64799.9990000001,2.6874,3.7010588,0,0
65182.01,2.6948,3.6746092,24.54,23.5
65782.01,2.7519,3.6607788,24.53,23.5
66382.01,2.7521,3.6498452,24.53,23.6
66982.01,2.854,3.6389568,24.48,23.5
67582.01,3.0116,3.628362,24.5,23.6
68182.01,3.0122,3.6174084,24.54,23.6
68399.9990000001,5.472,3.612644,0,0
68782.01,5.656,3.5758284,24.66,23.7
69382.01,5.655,3.5406784,25.04,23.8
69982.01,5.657,3.5050168,25.33,23.8
70582.01,5.656,3.457884,25.49,23.7
71045.973,5.155,3.4197688,0,0
71087.243,4.655,3.4197208,0,0
71137.6510000001,4.1543,3.4197568,0,0
71182.01,3.7974,3.4199832,25.49,23.6
71247.743,3.2974,3.4197568,0,0
71327.2320000001,2.7973,3.4196136,0,0
71423.6780000001,2.2972,3.4197208,0,0
71535.7239999999,1.7969,3.4197688,0,0
71678.463,1.2968,3.4198044,0,0
71782.01,1.0239,3.4199116,25.29,23.8
71999.9990000001,-0,3.4198284,0,0
72382.01,-0,3.4302688,25.04,23.5
72982.01,-0,3.4337332,24.94,23.9
73582.01,-0,3.4348844,24.96,24
74182.01,-0,3.4361668,24.97,24
74782.01,-0,3.437268,24.98,24
75382.01,-0,3.4379968,25.01,24.2
75982.01,-0,3.4385436,25.02,24
76582.01,-0,3.439402,25.03,24.1
77182.01,-0,3.4394688,25.05,24.3
77782.01,-0,3.4401408,25.07,24.3
78382.01,-0,3.4402912,25.05,23.9
78982.01,-0,3.440864,25.06,24.2
79582.01,-0,3.4410052,25.06,24.2
80182.01,-0,3.4416424,25.05,24.2
80782.01,-0,3.4413356,25.05,24.2
81382.01,-0,3.4416932,25.06,24.3
81982.01,-0,3.44195,25.04,24
82582.01,-0,3.4422476,25.04,23.8
83182.01,-0,3.4425204,25.03,24.1
83782.01,-0,3.4425164,24.99,23.8
84382.01,-0,3.4426996,24.99,23.8
84982.01,-0,3.442796,24.97,23.8
85582.01,-0,3.4432908,24.98,23.8
86182.01,-0,3.4437196,24.95,23.8
86782.01,-0,3.4434448,24.95,23.8
87382.01,-0,3.4436884,24.94,23.8
87982.01,-0,3.4437148,24.91,23.7
88582.01,-0,3.4440096,24.89,23.7
89182.01,-0,3.4439,24.87,23.6
89782.01,-0,3.443908,24.85,23.7
90382.01,-0,3.4443388,24.85,23.8
90982.01,-0,3.4443156,24.79,23.6
91582.01,-0,3.4447528,24.8,23.6
92182.01,-0,3.444644,24.78,23.7
92782.01,-0,3.4446136,24.74,23.5
93382.01,-0,3.4447864,24.72,23.7
93599.9990000001,-4.874,3.4450152,0,0
93600,-5.42,3.464706,0,0
93982.01,-5.656,3.5397752,24.66,23.5
94582.01,-5.657,3.5822228,24.72,23.5
95182.01,-5.655,3.6221576,24.71,23.7
95782.01,-5.655,3.654418,24.7,23.5
96382.01,-5.655,3.6738864,24.84,23.8
96982.01,-5.655,3.6918128,25.03,23.7
97582.01,-5.655,3.7112432,25.14,23.6
98182.01,-5.655,3.7352812,25.27,23.8
98782.01,-5.657,3.7660416,25.33,23.6
99382.01,-5.655,3.8024472,25.36,23.5
99982.01,-5.657,3.8411596,25.31,23.6
100582.01,-5.655,3.886748,25.22,23.4
101182.01,-5.655,3.9384216,25.14,23.5
101782.01,-5.655,3.995904,25.07,23.6
102382.01,-5.655,4.0592244,25,23.3
102587.707,-5.154,4.0804352,0,0
102609.086,-4.6539,4.0801728,0,0
102641.866,-4.1522,4.080626,0,0
102679.953,-3.6522,4.0802324,0,0
102729.431,-3.1522,4.0806496,0,0
102788.062,-2.652,4.080292,0,0
102862.008,-2.152,4.0802324,0,0
102966.198,-1.6519,4.0803276,0,0
102982.01,-1.5853,4.0803636,24.91,23.4
103142.068,-1.0853,4.0803756,0,0
103420.137,-0.5853,4.0802084,0,0
103582.01,-0.45939,4.0801968,24.74,23.2
104182.01,-0.19916,4.079982,24.65,23.3
104782.01,-0,4.0789096,24.6,23.4
105382.01,-0,4.0782952,24.56,23.2
105982.01,-0,4.0779896,24.52,23.2
106582.01,-0,4.0773252,24.51,23.4
107182.01,-0,4.0765364,24.47,23.2
107782.01,-0,4.0767388,24.45,23.2
108382.01,-0,4.0759888,24.44,23.2
108982.01,-0,4.0758144,24.42,23.3
109582.01,-0,4.0759308,24.43,23.4
110182.01,-0,4.0753344,24.43,23.3
110782.01,-0,4.075638,24.43,23.4
111382.01,-0,4.0753852,24.46,23.5
111982.01,-0,4.074824,24.47,23.4
112582.01,-0,4.0751984,24.5,23.5
113182.01,-0,4.0749044,24.52,23.5
113782.01,-0,4.0750132,24.55,23.6
114382.01,-0,4.0749944,24.59,23.7
114982.01,-0,4.074782,24.6,23.6
115582.01,-0,4.0748772,24.65,23.7
116182.01,-0,4.0749456,24.69,23.9
116782.01,-0,4.074382,24.69,23.9
117382.01,-0,4.0744104,24.72,23.8
117982.01,-0,4.0743248,24.73,23.8
118582.01,-0,4.0744212,24.72,23.9
119182.01,-0,4.0740588,24.76,24.1
119782.01,-0,4.0739716,24.77,24.2
120382.01,-0,4.0739024,24.76,24.1
120982.01,-0,4.0740012,24.79,24.2
121582.01,-0,4.0739,24.8,24.1
122182.01,-0,4.0739744,24.78,24.1
122782.01,-0,4.0741244,24.79,23.9
123382.01,-0,4.073864,24.79,24
123982.01,-0,4.0735056,24.75,23.8
124582.01,-0,4.073674,24.73,23.8
125182.01,-0,4.0737156,24.72,23.8
125782.01,-0,4.0738952,24.68,23.7
126382.01,-0,4.0738524,24.71,23.8
126982.01,-0,4.0736788,24.71,23.6
127582.01,-0,4.0737916,24.73,23.8
128182.01,-0,4.0733744,24.75,23.9
128782.01,-0,4.0734308,24.75,23.9
129382.01,-0,4.0734188,24.78,23.9
129982.01,-0,4.0730208,24.8,24
130582.01,-0,4.0732848,24.8,24.1
131182.01,-0,4.0732732,24.81,24
131782.01,-0,4.0735648,24.82,24
132382.01,-0,4.0733304,24.82,23.9
132982.01,-0,4.0734324,24.84,24
133582.01,-0,4.073236,24.84,23.9
134182.01,-0,4.0731252,24.83,23.8
134782.01,-0,4.0731128,24.86,24
135382.01,-0,4.073482,24.86,23.9
135982.01,-0,4.0729928,24.84,23.8
136582.01,-0,4.072886,24.85,23.8
137182.01,-0,4.0731128,24.85,23.8
137782.01,-0,4.0730712,24.84,23.8
138382.01,-0,4.072718,24.87,24
138982.01,-0,4.0731716,24.88,24.1
139582.01,-0,4.0729836,24.89,24.1
140182.01,-0,4.07293,24.92,24.2
140782.01,-0,4.0729596,24.95,24.2
141382.01,-0,4.073372,24.93,24.1
141982.01,-0,4.0732192,24.95,24.1
142582.01,-0,4.0731596,24.96,24.1
143182.01,-0,4.0728556,24.95,24
143782.01,-0,4.0730188,25,24.1
144382.01,-0,4.0728176,25.04,24.2
144982.01,-0,4.0730892,25.05,24
145582.01,-0,4.0731184,25.04,24
146182.01,-0,4.0729464,25.04,24
146782.01,-0,4.0729388,25.02,23.9
147382.01,-0,4.0727312,24.99,23.9
147599.999,5.214,4.0731384,0,0
147982.01,5.655,4.0007456,25.1,23.9
148582.01,5.656,3.936396,25.24,24
149182.01,5.656,3.8758672,25.31,24
149782.01,5.656,3.8139052,25.38,24.1
150382.01,5.654,3.7582036,25.34,24.1
150982.01,5.657,3.716044,25.16,24
151582.01,5.656,3.68114,25.07,24.2
152182.01,5.656,3.6520692,25.05,24.4
152782.01,5.655,3.626548,25.06,24.3
153382.01,5.656,3.6018196,25.09,24.1
153982.01,5.657,3.5770932,25.24,24.2
154582.01,5.656,3.5502764,25.47,24.1
155182.01,5.655,3.5185056,25.68,24.1
155782.01,5.655,3.480036,25.87,24
156382.01,5.655,3.435218,25.93,24.1
156557.471,5.155,3.4196664,0,0
156592.933,4.655,3.4196068,0,0
156638.703,4.1545,3.4196904,0,0
156690.127,3.6541,3.4195832,0,0
156754.564,3.1539,3.4198572,0,0
156829.542,2.6537,3.419762,0,0
156915.789,2.1536,3.419714,0,0
156982.01,1.8397,3.4198812,25.8,23.8
157109.257,1.3396,3.419726,0,0
157299.24,0.8396,3.4198572,0,0
157582.01,0.40792,3.4198572,25.55,23.9
158182.01,0.12793,3.4199528,25.37,24
158782.01,5e-06,3.4202476,25.24,23.8
159382.01,-0,3.4247356,25.15,24
159982.01,-0,3.4263028,25.12,24
160582.01,-0,3.427858,25.09,24
161182.01,-0,3.4288864,25.05,23.9
161782.01,-0,3.4299956,25.03,23.9
162382.01,-0,3.4307764,25.02,23.9
162982.01,-0,3.4314408,24.96,23.7
163582.01,-0,3.4322324,24.94,23.8
164182.01,-0,3.4326228,24.93,23.9
164782.01,-0,3.4331404,24.9,23.7
165382.01,-0,3.4336068,24.88,23.7
165982.01,-0,3.4342452,24.87,23.8
166582.01,-0,3.4347472,24.83,23.5
167182.01,-0,3.4349012,24.81,23.7
167782.01,-0,3.4353768,24.82,23.6
168382.01,-0,3.4352704,24.83,23.7
168982.01,-0,3.4360992,24.83,23.6
169582.01,-0,3.4359788,24.82,23.7
170182.01,-0,3.436394,24.82,23.7
170782.01,-0,3.4364804,24.81,23.7
171382.01,-0,3.4369688,24.8,23.7
171982.01,-0,3.4369348,24.81,23.8
172582.01,-0,3.436956,24.82,23.8
173182.01,-0,3.4373752,24.83,23.7
173782.01,-0,3.4373568,24.86,23.8
174382.01,-0,3.4376828,24.88,23.8
174982.01,-0,3.4377628,24.86,23.7
175582.01,-0,3.4380716,24.85,23.8
176182.01,-0,3.4381064,24.83,23.7
176782.01,-0,3.4382124,24.82,23.6
177382.01,-0,3.4383964,24.8,23.7
177982.01,-0,3.4389696,24.77,23.6
178582.01,-0,3.4388308,24.73,23.6
179182.01,-0,3.4390552,24.69,23.5
179782.01,-0,3.439018,24.66,23.6
179999.999,-4.2373,3.438948,0,0
180382.01,-4.2414,3.5220884,24.55,23.5
180982.01,-4.2418,3.55255,24.61,23.6
181582.01,-4.242,3.5856464,24.6,23.5
182182.01,-4.2421,3.6153208,24.54,23.6
182782.01,-4.242,3.6402224,24.54,23.6
183382.01,-4.2419,3.6589976,24.6,23.6
183982.01,-4.2422,3.6720836,24.7,23.6
184582.01,-4.2416,3.6851052,24.81,23.5
185182.01,-4.242,3.6993468,24.88,23.4
185782.01,-4.2421,3.715216,24.9,23.4
186382.01,-4.2414,3.7343756,24.94,23.5
186982.01,-4.2416,3.7580084,24.98,23.3
187582.01,-4.2414,3.7870572,25.01,23.6
188182.01,-4.2423,3.8179712,25.06,23.6
188782.01,-4.2417,3.8494872,25.04,23.6
189382.01,-4.2417,3.8840932,24.95,23.4
189982.01,-4.2417,3.9224132,24.9,23.5
190582.01,-4.242,3.9642916,24.87,23.4
191182.01,-4.2417,4.0084324,24.8,23.5
191782.01,-4.2423,4.0560576,24.8,23.5
192090.175,-3.7422,4.080276,0,0
192125.046,-3.2418,4.0804072,0,0
192176.617,-2.7416,4.0804312,0,0
192242.192,-2.2411,4.0802284,0,0
192329.492,-1.7411,4.0802284,0,0
192382.01,-1.5384,4.0803832,24.78,23.5
192532.427,-1.0383,4.0801808,0,0
192849.609,-0.5383,4.0803596,0,0
192982.01,-0.41289,4.0802044,24.72,23.5
193582.01,-0.18473,4.079978,24.7,23.6
194182.01,-0.09033,4.0802524,24.7,23.6
194782.01,-0,4.0797496,24.7,23.7
195382.01,-0,4.0791224,24.73,23.8
195982.01,-0,4.078736,24.75,23.8
196582.01,-0,4.0782296,24.75,23.7
197182.01,-0,4.0778332,24.78,23.9
197782.01,-0,4.0775416,24.81,23.9
198382.01,-0,4.0775004,24.81,23.8
198982.01,-0,4.0772248,24.83,23.9
199582.01,-0,4.0767952,24.85,24.1
200182.01,-0,4.0769232,24.83,23.9
200782.01,-0,4.0769064,24.85,24
201382.01,-0,4.0765424,24.87,24
201982.01,-0,4.0765512,24.85,24
202582.01,-0,4.0766168,24.88,24.2
203182.01,-0,4.076644,24.9,24.1
203782.01,-0,4.0763436,24.87,23.9
204382.01,-0,4.0764712,24.86,23.9
204982.01,-0,4.076288,24.88,24
205582.01,-0,4.0758484,24.87,23.8
206182.01,-0,4.0763248,24.86,23.8
206782.01,-0,4.0757372,24.89,24
